project,name,category,description,doap,download_page,homepage,license,programming_language,mailing_list,repository,bug_database,maintainer_name,maintainer_email,release_version,release_date
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.11,2016-04-06
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.10,2015-08-18
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.9,2014-10-09
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.8.1,2014-05-14
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.8,2014-03-12
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.7,2014-01-20
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.6,2013-10-26
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.5,2013-03-14
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.4.1,2012-05-23
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.4,2012-04-11
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.3,2011-11-01
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.2,2011-07-31
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.1,2010-08-13
commons-compress,Apache Commons Compress,library,"Commons Compress: working with zip, ar, jar, bz2, cpio, tar, gz, dump, pack200, lzma, 7z, arj and xz files.",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_compress.rdf,http://commons.apache.org/compress/download_compress.cgi,http://commons.apache.org/compress/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-compress.git'],http://issues.apache.org/jira/browse/COMPRESS,,,1.0,2009-05-21
commons-configuration,Apache Commons Configuration,library,"
      Library to use configuration/preferences of various sources and formats.
    ",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_configuration.rdf,http://commons.apache.org/configuration/download_configuration.cgi,http://commons.apache.org/configuration/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-configuration'],http://issues.apache.org/jira/browse/CONFIGURATION,,,1.0,2004-10-12
commons-configuration,Apache Commons Configuration,library,"
      Library to use configuration/preferences of various sources and formats.
    ",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_configuration.rdf,http://commons.apache.org/configuration/download_configuration.cgi,http://commons.apache.org/configuration/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-configuration'],http://issues.apache.org/jira/browse/CONFIGURATION,,,1.1,2005-04-04
commons-configuration,Apache Commons Configuration,library,"
      Library to use configuration/preferences of various sources and formats.
    ",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_configuration.rdf,http://commons.apache.org/configuration/download_configuration.cgi,http://commons.apache.org/configuration/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-configuration'],http://issues.apache.org/jira/browse/CONFIGURATION,,,1.2,2005-12-17
commons-configuration,Apache Commons Configuration,library,"
      Library to use configuration/preferences of various sources and formats.
    ",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_configuration.rdf,http://commons.apache.org/configuration/download_configuration.cgi,http://commons.apache.org/configuration/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-configuration'],http://issues.apache.org/jira/browse/CONFIGURATION,,,1.3,2006-09-24
commons-configuration,Apache Commons Configuration,library,"
      Library to use configuration/preferences of various sources and formats.
    ",http://svn.apache.org/repos/asf/commons/cms-site/trunk/doap/doap_configuration.rdf,http://commons.apache.org/configuration/download_configuration.cgi,http://commons.apache.org/configuration/,http://usefulinc.com/doap/licenses/asl20,Java,http://commons.apache.org/mail-lists.html,['https://gitbox.apache.org/repos/asf/commons-configuration'],http://issues.apache.org/jira/browse/CONFIGURATION,,,1.4,2007-04-08
